cik,ticker,company_name,period_end,fiscal_year,fiscal_quarter,revenue,cogs,gross_profit,gross_margin,operating_income,operating_margin,rd_expense,rd_intensity,sga_expense,sga_intensity,data_source,replicability_score,text_source,post,post_x_replicability,ln_revenue
1023731,EGHT,8X8 INC /DE/,2019-12-31,2019,4,118567000,,,,-43168000.0,-0.3641,19870000.0,0.1676,22547000.0,0.1902,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.590988759604507
1023731,EGHT,8X8 INC /DE/,2020-03-31,2020,1,121478000,,,,-46154000.0,-0.3799,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.615243734390884
1023731,EGHT,8X8 INC /DE/,2020-06-30,2020,2,121807000,,,,-37760000.0,-0.31,21494000.0,0.1765,25790000.0,0.2117,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.61794838285303
1023731,EGHT,8X8 INC /DE/,2020-09-30,2020,3,129133000,,,,-33098000.0,-0.2563,21567000.0,0.167,22769000.0,0.1763,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.676353438954422
1023731,EGHT,8X8 INC /DE/,2020-12-31,2020,4,136685000,,,,-35255000.0,-0.2579,23702000.0,0.1734,23844000.0,0.1744,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.733189566339167
1023731,EGHT,8X8 INC /DE/,2021-03-31,2021,1,144719000,,,,-40036000.0,-0.2766,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.79030448913247
1023731,EGHT,8X8 INC /DE/,2021-06-30,2021,2,148327000,,,,-38827000.0,-0.2618,25392000.0,0.1712,26091000.0,0.1759,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.814929853921665
1023731,EGHT,8X8 INC /DE/,2021-09-30,2021,3,151557000,,,,-37157000.0,-0.2452,28498000.0,0.188,24023000.0,0.1585,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.836472349777832
1023731,EGHT,8X8 INC /DE/,2021-12-31,2021,4,156874000,,,,-37618000.0,-0.2398,27911000.0,0.1779,29950000.0,0.1909,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,18.870953493328013
1023731,EGHT,8X8 INC /DE/,2022-03-31,2022,1,181372000,,,,-40539000.0,-0.2235,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,19.016060728714812
1023731,EGHT,8X8 INC /DE/,2022-06-30,2022,2,187620000,,,,-26754000.0,-0.1426,34955000.0,0.1863,29219000.0,0.1557,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,19.049929198662078
1023731,EGHT,8X8 INC /DE/,2022-09-30,2022,3,187389000,,,,-24990000.0,-0.1334,36019000.0,0.1922,33835000.0,0.1806,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,0,0.0,19.04869722807355
1023731,EGHT,8X8 INC /DE/,2022-12-31,2022,4,184400000,,,,-18081000.0,-0.0981,35062000.0,0.1901,27158000.0,0.1473,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.032617869086767
1023731,EGHT,8X8 INC /DE/,2023-06-30,2023,2,183287000,54674000.0,128613000.0,0.7017,-1410000.0,-0.0077,35292000.0,0.1926,26226000.0,0.1431,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.026563788309033
1023731,EGHT,8X8 INC /DE/,2023-09-30,2023,3,184999000,57102000.0,127897000.0,0.6913,-2583000.0,-0.014,34207000.0,0.1849,27586000.0,0.1491,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.035860977622583
1023731,EGHT,8X8 INC /DE/,2023-12-31,2023,4,181006000,56160000.0,124846000.0,0.6897,-9391000.0,-0.0519,32787000.0,0.1811,23419000.0,0.1294,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.01404073785195
1023731,EGHT,8X8 INC /DE/,2024-06-30,2024,2,178147000,57187000.0,120960000.0,0.679,-1374000.0,-0.0077,32137000.0,0.1804,23091000.0,0.1296,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,18.998119610132537
1023731,EGHT,8X8 INC /DE/,2024-09-30,2024,3,180998000,57823000.0,123175000.0,0.6805,7169000.0,0.0396,31291000.0,0.1729,19848000.0,0.1097,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.013996539445294
1023731,EGHT,8X8 INC /DE/,2024-12-31,2024,4,178882000,57797000.0,121085000.0,0.6769,8979000.0,0.0502,29833000.0,0.1668,16629000.0,0.093,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.00223692854829
1023731,EGHT,8X8 INC /DE/,2025-06-30,2025,2,181361000,60921000.0,120440000.0,0.6641,565000.0,0.0031,28364000.0,0.1564,23327000.0,0.1286,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.016000078043362
1023731,EGHT,8X8 INC /DE/,2025-09-30,2025,3,184095000,64755000.0,119340000.0,0.6483,5349000.0,0.0291,27918000.0,0.1516,22238000.0,0.1208,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.030962486681855
1023731,EGHT,8X8 INC /DE/,2025-12-31,2025,4,185050000,66834000.0,118216000.0,0.6388,9694000.0,0.0524,27191000.0,0.1469,20818000.0,0.1125,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4474,wayback,1,0.4474,19.03613661679644
1352010,EPAM,"EPAM Systems, Inc.",2019-03-31,2019,1,521333000,344689000.0,176644000.0,0.3388,64658000.0,0.124,,,101786000.0,0.1952,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.071899551015026
1352010,EPAM,"EPAM Systems, Inc.",2019-06-30,2019,2,551587000,355915000.0,195672000.0,0.3547,72882000.0,0.1321,,,111762000.0,0.2026,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.12831013580294
1352010,EPAM,"EPAM Systems, Inc.",2019-09-30,2019,3,588103000,377525000.0,210578000.0,0.3581,80565000.0,0.137,,,118886000.0,0.2022,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.192412660590442
1352010,EPAM,"EPAM Systems, Inc.",2019-12-31,2019,4,632775000,410069000.0,222706000.0,0.352,84745000.0,0.1339,,,124999000.0,0.1975,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.265625466684074
1352010,EPAM,"EPAM Systems, Inc.",2020-03-31,2020,1,651359000,423802000.0,227557000.0,0.3494,87509000.0,0.1343,,,125108000.0,0.1921,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.29457150746844
1352010,EPAM,"EPAM Systems, Inc.",2020-06-30,2020,2,632383000,419540000.0,212843000.0,0.3366,83426000.0,0.1319,,,114191000.0,0.1806,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.26500578121784
1352010,EPAM,"EPAM Systems, Inc.",2020-09-30,2020,3,652243000,423388000.0,228855000.0,0.3509,96396000.0,0.1478,,,116530000.0,0.1787,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.295927749842267
1352010,EPAM,"EPAM Systems, Inc.",2020-12-31,2020,4,723493000,465792000.0,257701000.0,0.3562,111993000.0,0.1548,,,128929000.0,0.1782,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.39960142879896
1352010,EPAM,"EPAM Systems, Inc.",2021-03-31,2021,1,780775000,519328000.0,261447000.0,0.3349,107251000.0,0.1374,,,136389000.0,0.1747,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.475797574107933
1352010,EPAM,"EPAM Systems, Inc.",2021-06-30,2021,2,881366000,583728000.0,297638000.0,0.3377,125274000.0,0.1421,,,151910000.0,0.1724,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.5969835346338
1352010,EPAM,"EPAM Systems, Inc.",2021-09-30,2021,3,988539000,653374000.0,335165000.0,0.3391,144124000.0,0.1458,,,169498000.0,0.1715,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.711738653514423
1352010,EPAM,"EPAM Systems, Inc.",2022-03-31,2022,1,1171614000,780836000.0,390778000.0,0.3335,129242000.0,0.1103,,,237277000.0,0.2025,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.881648122317266
1352010,EPAM,"EPAM Systems, Inc.",2022-06-30,2022,2,1194861000,846323000.0,348538000.0,0.2917,93020000.0,0.0779,,,232527000.0,0.1946,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.90129569757279
1352010,EPAM,"EPAM Systems, Inc.",2022-09-30,2022,3,1226920000,826796000.0,400124000.0,0.3261,180227000.0,0.1469,,,198021000.0,0.1614,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,0,0.0,20.927772800875594
1352010,EPAM,"EPAM Systems, Inc.",2023-03-31,2023,1,1210941000,855901000.0,355040000.0,0.2932,120371000.0,0.0994,,,211887000.0,0.175,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.914663580264445
1352010,EPAM,"EPAM Systems, Inc.",2023-06-30,2023,2,1170206000,808715000.0,361491000.0,0.3089,144346000.0,0.1234,,,194377000.0,0.1661,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.880445638633926
1352010,EPAM,"EPAM Systems, Inc.",2023-09-30,2023,3,1152136000,794265000.0,357871000.0,0.3106,114028000.0,0.099,,,194829000.0,0.1691,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.864883447807657
1352010,EPAM,"EPAM Systems, Inc.",2024-03-31,2024,1,1165465000,834334000.0,331131000.0,0.2841,110532000.0,0.0948,,,198453000.0,0.1703,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.876385985959146
1352010,EPAM,"EPAM Systems, Inc.",2024-06-30,2024,2,1146597000,810857000.0,335740000.0,0.2928,120561000.0,0.1051,,,194058000.0,0.1692,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.860064262003945
1352010,EPAM,"EPAM Systems, Inc.",2024-09-30,2024,3,1167527000,763992000.0,403535000.0,0.3456,176979000.0,0.1516,,,206820000.0,0.1771,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.878153673578247
1352010,EPAM,"EPAM Systems, Inc.",2025-03-31,2025,1,1301692000,952008000.0,349684000.0,0.2686,99330000.0,0.0763,,,218917000.0,0.1682,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,20.986930793608476
1352010,EPAM,"EPAM Systems, Inc.",2025-06-30,2025,2,1353443000,964012000.0,389431000.0,0.2877,126476000.0,0.0934,,,231681000.0,0.1712,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,21.025917553091585
1352010,EPAM,"EPAM Systems, Inc.",2025-09-30,2025,3,1394373000,983169000.0,411204000.0,0.2949,144943000.0,0.1039,,,234948000.0,0.1685,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2819,wayback,1,0.2819,21.05571068881566
1707753,ESTC,Elastic N.V.,2019-01-31,2018,4,70835000,20424000.0,50411000.0,0.7117,-23786000.0,-0.3358,25850000.0,0.3649,11151000.0,0.1574,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.075863786795587
1707753,ESTC,Elastic N.V.,2019-07-31,2019,2,89710000,26251000.0,63459000.0,0.7074,-42302000.0,-0.4715,35182000.0,0.3922,18568000.0,0.207,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.312092803535467
1707753,ESTC,Elastic N.V.,2019-10-31,2019,3,101106000,28761000.0,72345000.0,0.7155,-51961000.0,-0.5139,38478000.0,0.3806,31808000.0,0.3146,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.431680029410735
1707753,ESTC,Elastic N.V.,2020-01-31,2019,4,113181000,33405000.0,79776000.0,0.7049,-42268000.0,-0.3735,46119000.0,0.4075,21096000.0,0.1864,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.54449886512292
1707753,ESTC,Elastic N.V.,2020-07-31,2020,2,128870000,34831000.0,94039000.0,0.7297,-29519000.0,-0.2291,45678000.0,0.3545,21729000.0,0.1686,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.674314702264574
1707753,ESTC,Elastic N.V.,2020-10-31,2020,3,144894000,38448000.0,106446000.0,0.7346,-28421000.0,-0.1962,46688000.0,0.3222,23705000.0,0.1636,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.791512998566088
1707753,ESTC,Elastic N.V.,2021-01-31,2020,4,157115000,41968000.0,115147000.0,0.7329,-34461000.0,-0.2193,51400000.0,0.3271,27121000.0,0.1726,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,18.87248857925348
1707753,ESTC,Elastic N.V.,2021-07-31,2021,2,193095000,49662000.0,143433000.0,0.7428,-31034000.0,-0.1607,59382000.0,0.3075,27052000.0,0.1401,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,19.07869285374398
1707753,ESTC,Elastic N.V.,2021-10-31,2021,3,205980000,53884000.0,152096000.0,0.7384,-37175000.0,-0.1805,63763000.0,0.3096,30555000.0,0.1483,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,19.14328963466193
1707753,ESTC,Elastic N.V.,2022-01-31,2021,4,223944000,61284000.0,162660000.0,0.7263,-45849000.0,-0.2047,71749000.0,0.3204,31691000.0,0.1415,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,19.226906578564105
1707753,ESTC,Elastic N.V.,2022-07-31,2022,2,250081000,72979000.0,177102000.0,0.7082,-60641000.0,-0.2425,78649000.0,0.3145,34088000.0,0.1363,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,19.337295423349854
1707753,ESTC,Elastic N.V.,2022-10-31,2022,3,264401000,74757000.0,189644000.0,0.7173,-49028000.0,-0.1854,75568000.0,0.2858,34925000.0,0.1321,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,0,0.0,19.392977448082913
1707753,ESTC,Elastic N.V.,2023-01-31,2022,4,274566000,75208000.0,199358000.0,0.7261,-69347000.0,-0.2526,77472000.0,0.2822,34711000.0,0.1264,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.43070222717195
1707753,ESTC,Elastic N.V.,2023-07-31,2023,2,293753000,77477000.0,216276000.0,0.7363,-36247000.0,-0.1234,80690000.0,0.2747,37939000.0,0.1292,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.498249836136452
1707753,ESTC,Elastic N.V.,2023-10-31,2023,3,310612000,80089000.0,230523000.0,0.7422,-21539000.0,-0.0693,80108000.0,0.2579,38695000.0,0.1246,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.554055102832745
1707753,ESTC,Elastic N.V.,2024-01-31,2023,4,327957000,84642000.0,243315000.0,0.7419,-26404000.0,-0.0805,87202000.0,0.2659,40896000.0,0.1247,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.608393060193407
1707753,ESTC,Elastic N.V.,2024-07-31,2024,2,347420000,91757000.0,255663000.0,0.7359,-33838000.0,-0.0974,89332000.0,0.2571,42673000.0,0.1228,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.666044980638052
1707753,ESTC,Elastic N.V.,2024-10-31,2024,3,365361000,93179000.0,272182000.0,0.745,-4426000.0,-0.0121,88163000.0,0.2413,44085000.0,0.1207,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.716396463863767
1707753,ESTC,Elastic N.V.,2025-01-31,2024,4,382083000,97152000.0,284931000.0,0.7457,-4638000.0,-0.0121,93598000.0,0.245,42222000.0,0.1105,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.761148420456426
1707753,ESTC,Elastic N.V.,2025-07-31,2025,2,415288000,96746000.0,318542000.0,0.767,-9440000.0,-0.0227,109122000.0,0.2628,44806000.0,0.1079,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.844482813408657
1707753,ESTC,Elastic N.V.,2025-10-31,2025,3,423481000,102027000.0,321454000.0,0.7591,-8236000.0,-0.0194,108152000.0,0.2554,47962000.0,0.1133,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4367,10k_fallback,1,0.4367,19.864019206823272
1559865,EVTC,"EVERTEC, Inc.",2019-03-31,2019,1,118836000,,,,37405000.0,0.3148,,,15139000.0,0.1274,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.59325494929144
1559865,EVTC,"EVERTEC, Inc.",2019-06-30,2019,2,122548000,,,,37688000.0,0.3075,,,15064000.0,0.1229,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.624013347935783
1559865,EVTC,"EVERTEC, Inc.",2019-09-30,2019,3,118804000,,,,34802000.0,0.2929,,,15152000.0,0.1275,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.592985634359668
1559865,EVTC,"EVERTEC, Inc.",2020-03-31,2020,1,121942000,,,,32763000.0,0.2687,,,17317000.0,0.142,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.619056079818378
1559865,EVTC,"EVERTEC, Inc.",2020-06-30,2020,2,117937000,,,,25590000.0,0.217,,,17529000.0,0.1486,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.585661141550403
1559865,EVTC,"EVERTEC, Inc.",2020-09-30,2020,3,136507000,,,,43844000.0,0.3212,,,16682000.0,0.1222,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.731886453325693
1559865,EVTC,"EVERTEC, Inc.",2021-03-31,2021,1,139528000,,,,44999000.0,0.3225,,,16102000.0,0.1154,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.75377585593064
1559865,EVTC,"EVERTEC, Inc.",2021-06-30,2021,2,149148000,,,,54292000.0,0.364,,,16752000.0,0.1123,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.82044965951565
1559865,EVTC,"EVERTEC, Inc.",2021-09-30,2021,3,145883000,,,,47017000.0,0.3223,,,17126000.0,0.1174,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.79831548854112
1559865,EVTC,"EVERTEC, Inc.",2022-03-31,2022,1,150248000,,,,46045000.0,0.3065,,,20384000.0,0.1357,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.827797820142912
1559865,EVTC,"EVERTEC, Inc.",2022-06-30,2022,2,160571000,,,,46647000.0,0.2905,,,20051000.0,0.1249,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.89424677031989
1559865,EVTC,"EVERTEC, Inc.",2022-09-30,2022,3,145803000,,,,23818000.0,0.1634,,,26001000.0,0.1783,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,0,0.0,18.797766953458833
1559865,EVTC,"EVERTEC, Inc.",2023-03-31,2023,1,159814000,,,,40090000.0,0.2509,,,23875000.0,0.1494,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,18.88952119697085
1559865,EVTC,"EVERTEC, Inc.",2023-06-30,2023,2,167076000,,,,34773000.0,0.2081,,,29522000.0,0.1767,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,18.933959356679424
1559865,EVTC,"EVERTEC, Inc.",2023-09-30,2023,3,173198000,,,,39562000.0,0.2284,,,30437000.0,0.1757,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,18.969946006681827
1559865,EVTC,"EVERTEC, Inc.",2024-03-31,2024,1,205318000,,,,32803000.0,0.1598,,,35626000.0,0.1735,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,19.14007055471667
1559865,EVTC,"EVERTEC, Inc.",2024-06-30,2024,2,211978000,,,,43360000.0,0.2045,,,38187000.0,0.1801,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,19.17199305366653
1559865,EVTC,"EVERTEC, Inc.",2024-09-30,2024,3,211795000,,,,41541000.0,0.1961,,,34097000.0,0.161,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,19.171129383676345
1559865,EVTC,"EVERTEC, Inc.",2025-03-31,2025,1,228792000,,,,49500000.0,0.2164,,,36210000.0,0.1583,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.2832,wayback,1,0.2832,19.24832385182366
